row_index,true_label,predicted_label,true_rank,reciprocal_rank,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
676,a big blue diamond can be seen below a medium yellow diamond,a big black triangle is above a medium pink diamond,454,0.0022026431718061676,0.8684737086296082,0.0008431172464042902,0,0,0,3,0.42857142857142855,0,0,0
3922,the small yellow octagon is positioned left of a small yellow square,left of a big pink circle is a big yellow square,852,0.0011737089201877935,0.8073890805244446,0.001234685885719955,0,0,0,2,0.2857142857142857,1,0,0
4842,a medium black triangle can be seen above a small black hexagon,a small red circle is above a big blue square,839,0.0011918951132300357,0.8229657411575317,0.001134835067205131,0,0,0,1,0.14285714285714285,1,0,0
5493,a small orange octagon can be seen left of a small green square,left of a big pink circle is a big yellow square,841,0.0011890606420927466,0.7982745170593262,0.0012931128730997443,0,0,0,1,0.14285714285714285,1,0,0
3926,a medium black diamond can be seen above a medium red circle,a big black triangle is above a medium pink diamond,544,0.001838235294117647,0.859964907169342,0.0008976610261015594,0,0,0,3,0.42857142857142855,1,0,0
1555,a small pink square is below a big red circle,a small red circle is above a big blue square,76,0.013157894736842105,0.9198268055915833,0.0005139313288964331,0,0,0,2,0.2857142857142857,0,0,0
4735,the medium purple octagon is positioned below a medium red triangle,a big green octagon is above a big blue triangle,868,0.001152073732718894,0.7987497448921204,0.0012900653528049588,0,0,0,2,0.2857142857142857,0,1,0
5823,a medium black triangle can be seen below a medium pink hexagon,left of a big pink circle is a big yellow square,912,0.0010964912280701754,0.7808743715286255,0.0014046513242647052,0,0,0,1,0.14285714285714285,0,0,0
8172,a small pink octagon can be seen above a big red triangle,left of a big pink circle is a big yellow square,475,0.002105263157894737,0.8547706007957458,0.0009309585439041257,0,0,0,1,0.14285714285714285,0,0,0
1057,a medium orange circle can be seen left of a small black circle,a small red circle is above a big blue square,743,0.0013458950201884253,0.8370277881622314,0.0010446945670992136,0,0,0,1,0.14285714285714285,0,0,0
9110,the big black square is positioned below a big red hexagon,left of a big pink circle is a big yellow square,59,0.01694915254237288,0.9252448678016663,0.000479199574328959,0,0,0,3,0.42857142857142855,0,0,0
3466,the small black diamond is positioned left of a medium green triangle,left of a big pink circle is a big yellow square,415,0.0024096385542168677,0.8777123093605042,0.0007838951423764229,0,0,0,1,0.14285714285714285,1,0,0
8334,the small black octagon is positioned left of a big orange hexagon,a big green octagon is above a big blue triangle,781,0.0012804097311139564,0.8328593373298645,0.0010714151430875063,0,0,0,2,0.2857142857142857,0,0,0
564,a medium pink hexagon can be seen right of a medium red triangle,a big green octagon is above a big blue triangle,803,0.0012453300124533001,0.806047260761261,0.0012432871153578162,0,0,0,1,0.14285714285714285,0,0,0
8048,the medium yellow circle is positioned above a small red hexagon,left of a big pink circle is a big yellow square,696,0.0014367816091954023,0.8474698066711426,0.0009777577361091971,0,0,0,1,0.14285714285714285,0,0,0
678,a big black square is above a small black diamond,a small red circle is above a big blue square,17,0.058823529411764705,0.9392222166061401,0.00038960084202699363,0,0,0,1,0.14285714285714285,1,0,0
5171,left of a small purple diamond is a medium yellow octagon,a big green octagon is above a big blue triangle,885,0.0011299435028248588,0.8040117621421814,0.0012563345953822136,0,0,0,1,0.14285714285714285,0,0,0
99,a medium green octagon is left of a big black octagon,a big blue octagon is left of a big black square,764,0.0013089005235602095,0.8341796398162842,0.0010629512835294008,0,0,0,4,0.5714285714285714,1,0,0
9989,left of a big black circle is a medium blue octagon,left of a big pink circle is a big yellow square,427,0.00234192037470726,0.8755700588226318,0.0007976272609084845,0,0,0,3,0.42857142857142855,1,0,0
7231,a medium pink circle is left of a big blue hexagon,a big green octagon is above a big blue triangle,275,0.0036363636363636364,0.8971782326698303,0.0006591143901459873,0,0,0,2,0.2857142857142857,0,0,0
1964,a medium blue octagon can be seen above a big purple square,left of a big pink circle is a big yellow square,261,0.0038314176245210726,0.889380931854248,0.0007090972503647208,0,0,0,1,0.14285714285714285,0,0,0
4067,a medium pink circle can be seen above a small pink diamond,a small red circle is above a big blue square,586,0.0017064846416382253,0.8555521965026855,0.0009259475627914071,0,0,0,2,0.2857142857142857,1,0,0
8227,left of a medium purple square is a big pink octagon,left of a big pink circle is a big yellow square,256,0.00390625,0.8898972272872925,0.0007057872135192156,0,0,0,2,0.2857142857142857,1,0,0
320,a medium red circle can be seen right of a medium pink hexagon,left of a big pink circle is a big yellow square,818,0.0012224938875305623,0.8100060820579529,0.0012179097393527627,0,0,0,1,0.14285714285714285,0,0,0
4450,below a big yellow diamond is a medium orange triangle,a big black triangle is above a medium pink diamond,226,0.004424778761061947,0.8999928832054138,0.0006410711794160306,0,0,0,2,0.2857142857142857,0,1,0
7486,a big black diamond is above a big green octagon,a big black triangle is above a medium pink diamond,22,0.045454545454545456,0.9368956089019775,0.0004045150999445468,0,0,0,3,0.42857142857142855,1,0,0
6126,a big orange octagon can be seen above a medium green square,left of a big pink circle is a big yellow square,251,0.00398406374501992,0.894307553768158,0.0006775162764824927,0,0,0,1,0.14285714285714285,0,0,0
3157,a small black hexagon is above a medium blue hexagon,a big purple hexagon is right of a small red square,945,0.0010582010582010583,0.8025793433189392,0.0012655173195526004,0,0,0,1,0.14285714285714285,0,0,0
1612,a small purple octagon is left of a medium black hexagon,a big green octagon is above a big blue triangle,987,0.0010131712259371835,0.7547876834869385,0.0015718742506578565,0,0,0,1,0.14285714285714285,0,0,0
4197,a small pink octagon is left of a small red square,left of a big pink circle is a big yellow square,701,0.0014265335235378032,0.8239328861236572,0.0011286352528259158,0,0,0,1,0.14285714285714285,1,0,0
5949,a big blue octagon can be seen left of a medium blue hexagon,a big green octagon is above a big blue triangle,797,0.0012547051442910915,0.838041365146637,0.001038196380250156,0,0,0,3,0.42857142857142855,0,0,0
9657,a medium red circle can be seen above a medium blue octagon,a big green octagon is above a big blue triangle,852,0.0011737089201877935,0.8140897154808044,0.0011917331721633673,0,0,0,2,0.2857142857142857,1,0,0
507,a medium pink circle can be seen right of a big yellow triangle,left of a big pink circle is a big yellow square,300,0.0033333333333333335,0.8928036689758301,0.0006871559889987111,0,0,0,1,0.14285714285714285,0,0,0
7568,a big orange circle is right of a big black hexagon,left of a big pink circle is a big yellow square,259,0.003861003861003861,0.894649863243103,0.0006753210327588022,0,0,0,2,0.2857142857142857,0,0,0
4939,the big pink circle is positioned above a big pink diamond,below a big green triangle is a big red diamond,3,0.3333333333333333,0.9444130659103394,0.000356326752807945,0,1,0,2,0.2857142857142857,0,0,0
7578,right of a medium pink circle is a big green triangle,left of a big pink circle is a big yellow square,64,0.015625,0.9266695976257324,0.00047006664681248367,0,0,0,3,0.42857142857142855,0,0,0
9722,the small orange hexagon is positioned left of a medium orange octagon,a big green octagon is above a big blue triangle,946,0.0010570824524312897,0.7954882979393005,0.0013109722640365362,0,0,0,0,0.0,0,0,0
4300,above a small yellow square is a big purple circle,a small red circle is above a big blue square,9,0.1111111111111111,0.9356597661972046,0.0004124375991523266,0,0,0,3,0.42857142857142855,1,1,0
3589,a big green circle can be seen below a medium purple hexagon,left of a big pink circle is a big yellow square,537,0.00186219739292365,0.8621405363082886,0.0008837151690386236,0,0,0,1,0.14285714285714285,0,0,0
7810,the small green octagon is positioned below a small red diamond,a big green octagon is above a big blue triangle,613,0.0016313213703099511,0.8585473299026489,0.0009067477658390999,0,0,0,2,0.2857142857142857,0,0,0
1148,a small purple diamond is below a small green circle,a small red circle is above a big blue square,377,0.002652519893899204,0.8751640319824219,0.0008002312970347703,0,0,0,1,0.14285714285714285,0,0,0
4147,below a big blue square is a small blue triangle,left of a big pink circle is a big yellow square,81,0.012345679012345678,0.9197363257408142,0.0005145111354067922,0,0,0,1,0.14285714285714285,0,0,0
3431,a small green circle is left of a big pink hexagon,left of a big pink circle is a big yellow square,374,0.00267379679144385,0.8824122548103333,0.0007537676719948649,0,0,0,3,0.42857142857142855,1,0,0
7423,the small orange hexagon is positioned below a medium orange circle,left of a big pink circle is a big yellow square,798,0.0012531328320802004,0.8305389881134033,0.0010862891795113683,0,0,0,1,0.14285714285714285,0,0,0
8178,a small orange triangle can be seen right of a medium purple hexagon,left of a big pink circle is a big yellow square,751,0.0013315579227696406,0.8343217372894287,0.0010620405664667487,0,0,0,0,0.0,0,0,0
1532,the big pink circle is positioned right of a small blue square,a small red circle is above a big blue square,18,0.05555555555555555,0.935340166091919,0.0004144860722590238,0,0,0,3,0.42857142857142855,0,1,0
5399,below a medium pink square is a medium yellow square,left of a big pink circle is a big yellow square,854,0.00117096018735363,0.8018402457237244,0.0012702550739049911,0,0,0,3,0.42857142857142855,0,0,0
7380,below a medium blue circle is a big blue circle,a big yellow square is above a small red triangle,345,0.002898550724637681,0.8816767930984497,0.0007584822596982121,0,0,0,1,0.14285714285714285,0,0,0
4813,a medium purple triangle can be seen above a small blue octagon,a big green octagon is above a big blue triangle,747,0.0013386880856760374,0.8360428810119629,0.0010510075371712446,0,0,0,2,0.2857142857142857,1,0,0
1223,right of a medium red square is a medium yellow hexagon,left of a big pink circle is a big yellow square,759,0.0013175230566534915,0.8152782917022705,0.001184113440103829,0,0,0,1,0.14285714285714285,0,0,0
6379,the small green hexagon is positioned below a big purple square,left of a big pink circle is a big yellow square,169,0.005917159763313609,0.9036471247673035,0.0006176471360959113,0,0,0,1,0.14285714285714285,0,0,0
2958,a big purple octagon can be seen below a medium red diamond,a big green octagon is above a big blue triangle,433,0.0023094688221709007,0.871877133846283,0.0008213006076402962,0,0,0,2,0.2857142857142857,0,0,0
8836,the medium black circle is positioned above a small black triangle,a small red circle is above a big blue square,342,0.0029239766081871343,0.8844935894012451,0.0007404263596981764,0,0,0,2,0.2857142857142857,1,0,0
2013,the small red hexagon is positioned right of a medium yellow diamond,a big green octagon is above a big blue triangle,542,0.0018450184501845018,0.8673672676086426,0.0008502100827172399,0,0,0,0,0.0,0,0,0
6572,right of a medium red circle is a small red octagon,left of a big pink circle is a big yellow square,747,0.0013386880856760374,0.835893452167511,0.001051965868100524,0,0,0,1,0.14285714285714285,0,0,0
1634,a small pink triangle can be seen below a big blue square,left of a big pink circle is a big yellow square,291,0.003436426116838488,0.884375810623169,0.0007411810802295804,0,0,0,1,0.14285714285714285,0,0,0
4016,a medium green square can be seen above a small red circle,a small red circle is above a big blue square,455,0.002197802197802198,0.870207667350769,0.0008320024353452027,0,0,0,1,0.14285714285714285,1,0,0
4242,above a big blue circle is a medium orange triangle,left of a big pink circle is a big yellow square,92,0.010869565217391304,0.9192055463790894,0.0005179141880944371,0,0,0,2,0.2857142857142857,0,0,0
6609,left of a small black hexagon is a small purple triangle,left of a big pink circle is a big yellow square,681,0.0014684287812041115,0.8447316884994507,0.0009953093249350786,0,0,0,1,0.14285714285714285,1,0,0
5450,a big black triangle is below a small black square,a small red circle is above a big blue square,104,0.009615384615384616,0.9155486822128296,0.0005413547623902559,0,0,0,1,0.14285714285714285,0,0,0
4309,right of a small blue circle is a medium red square,left of a big pink circle is a big yellow square,330,0.0030303030303030303,0.8805001974105835,0.0007660246337763965,0,0,0,2,0.2857142857142857,0,1,0
114,a medium pink triangle is left of a small red triangle,left of a big pink circle is a big yellow square,616,0.0016233766233766235,0.8532881736755371,0.0009404600714333355,0,0,0,1,0.14285714285714285,1,0,0
9441,a medium black square can be seen above a medium purple triangle,left of a big pink circle is a big yellow square,519,0.0019267822736030828,0.85572350025177,0.0009248489513993263,0,0,0,1,0.14285714285714285,0,0,0
2955,a big purple circle can be seen below a medium green square,a small red circle is above a big blue square,185,0.005405405405405406,0.9000400900840759,0.0006407694891095161,0,0,0,2,0.2857142857142857,0,1,0
9172,above a small purple hexagon is a small green diamond,left of a big pink circle is a big yellow square,451,0.0022172949002217295,0.8711909055709839,0.0008256997098214924,0,0,0,0,0.0,0,0,0
8173,a medium purple hexagon can be seen left of a big blue circle,left of a big pink circle is a big yellow square,549,0.0018214936247723133,0.8551371693611145,0.0009286074782721698,0,0,0,3,0.42857142857142855,1,0,0
7215,a big green hexagon is below a medium red hexagon,a big green octagon is above a big blue triangle,778,0.0012853470437017994,0.8253566026687622,0.0011195099214091897,0,0,0,2,0.2857142857142857,0,0,0
4201,a medium red hexagon can be seen below a small orange hexagon,a big green octagon is above a big blue triangle,974,0.001026694045174538,0.7741727232933044,0.0014476107899099588,0,0,0,0,0.0,0,0,0
6123,above a big pink diamond is a big pink octagon,a big green octagon is above a big blue triangle,99,0.010101010101010102,0.9146372675895691,0.000547197530977428,0,0,0,4,0.5714285714285714,1,0,0
7995,below a small orange circle is a small green triangle,a small red circle is above a big blue square,528,0.001893939393939394,0.8582327961921692,0.000908764312043786,0,0,0,1,0.14285714285714285,0,0,0
7494,below a small pink hexagon is a medium red square,left of a big pink circle is a big yellow square,704,0.0014204545454545455,0.8235976099967957,0.0011307850945740938,0,0,0,2,0.2857142857142857,0,0,0
2542,a big orange diamond is below a big orange hexagon,a big green octagon is above a big blue triangle,231,0.004329004329004329,0.8969013094902039,0.0006608892581425607,0,0,0,2,0.2857142857142857,0,0,0
7292,left of a big pink circle is a big yellow square,left of a big pink circle is a big yellow square,1,1.0,0.953369140625,0.000298916595056653,1,1,1,7,1.0,1,1,1
1295,right of a small pink circle is a medium purple hexagon,a big green octagon is above a big blue triangle,694,0.001440922190201729,0.8429638147354126,0.0010066434042528272,0,0,0,0,0.0,0,0,0
9933,below a small green hexagon is a big orange circle,left of a big pink circle is a big yellow square,340,0.0029411764705882353,0.8814365267753601,0.0007600224344059825,0,0,0,1,0.14285714285714285,0,0,0
9200,the big orange square is positioned below a medium orange square,left of a big pink circle is a big yellow square,227,0.004405286343612335,0.8911358118057251,0.0006978477467782795,0,0,0,2,0.2857142857142857,0,0,0
3421,the small yellow triangle is positioned below a small purple circle,a small red circle is above a big blue square,725,0.001379310344827586,0.8336958289146423,0.001066053519025445,0,0,0,1,0.14285714285714285,0,0,0
8886,a medium yellow octagon is below a medium black square,left of a big pink circle is a big yellow square,895,0.0011173184357541898,0.7961792349815369,0.0013065432431176305,0,0,0,1,0.14285714285714285,0,0,0
7093,a small orange hexagon can be seen right of a big blue circle,left of a big pink circle is a big yellow square,660,0.0015151515151515152,0.8483479619026184,0.0009721288224682212,0,0,0,2,0.2857142857142857,0,0,0
7206,a small green diamond is left of a big blue circle,left of a big pink circle is a big yellow square,79,0.012658227848101266,0.9221015572547913,0.0004993496695533395,0,0,0,3,0.42857142857142855,1,0,0
4665,the big pink hexagon is positioned above a small blue circle,left of a big pink circle is a big yellow square,104,0.009615384615384616,0.9163715839385986,0.0005360801587812603,0,0,0,2,0.2857142857142857,0,0,0
4171,a big red octagon is below a medium orange triangle,a big green octagon is above a big blue triangle,396,0.0025252525252525255,0.8799978494644165,0.0007692451472394168,0,0,0,3,0.42857142857142855,0,1,0
2449,a big blue circle is below a big blue triangle,a big yellow square is below a big orange circle,36,0.027777777777777776,0.9311357140541077,0.00044143840204924345,0,0,0,3,0.42857142857142855,1,0,0
5928,a big blue triangle is above a medium red circle,a big black triangle is above a medium pink diamond,25,0.04,0.9366406202316284,0.0004061503568664193,0,0,0,4,0.5714285714285714,1,0,0
2352,the small red circle is positioned below a big yellow square,left of a big pink circle is a big yellow square,123,0.008130081300813009,0.91313236951828,0.0005568440537899733,0,0,0,1,0.14285714285714285,0,0,0
6868,a small pink square can be seen left of a big red square,left of a big pink circle is a big yellow square,151,0.006622516556291391,0.8991556763648987,0.0006464392063207924,0,0,0,3,0.42857142857142855,1,0,0
652,a big pink circle is above a small red hexagon,left of a big pink circle is a big yellow square,75,0.013333333333333334,0.9201368689537048,0.0005119431298226118,0,0,0,1,0.14285714285714285,0,0,0
4940,above a small red triangle is a medium blue circle,left of a big pink circle is a big yellow square,430,0.002325581395348837,0.8709264993667603,0.0008273951825685799,0,0,0,0,0.0,0,0,0
1006,a small red circle is above a big blue square,left of a big pink circle is a big yellow square,3,0.3333333333333333,0.9476422667503357,0.0003356264787726104,0,1,0,1,0.14285714285714285,0,0,0
4635,a medium red square is above a small yellow hexagon,left of a big pink circle is a big yellow square,586,0.0017064846416382253,0.8551908731460571,0.0009282638202421367,0,0,0,1,0.14285714285714285,0,0,0
5568,a big green triangle can be seen above a big red hexagon,a big green octagon is above a big blue triangle,224,0.004464285714285714,0.8976736664772034,0.0006559380562976003,0,0,0,4,0.5714285714285714,1,0,0
3300,a big blue diamond is right of a medium green diamond,a big black triangle is above a medium pink diamond,238,0.004201680672268907,0.8948472142219543,0.0006740561220794916,0,0,0,3,0.42857142857142855,0,0,0
2920,a medium blue triangle can be seen left of a big blue triangle,a big black triangle is above a medium pink diamond,644,0.0015527950310559005,0.8350353837013245,0.0010574654443189502,0,0,0,1,0.14285714285714285,0,0,0
8198,right of a medium pink circle is a small red square,left of a big pink circle is a big yellow square,337,0.002967359050445104,0.8795619606971741,0.0007720387657172978,0,0,0,3,0.42857142857142855,0,1,0
8662,below a big green square is a small purple triangle,left of a big pink circle is a big yellow square,65,0.015384615384615385,0.925616443157196,0.0004768177750520408,0,0,0,1,0.14285714285714285,0,0,0
3879,a big purple octagon is right of a small black hexagon,a big pink square is left of a big red octagon,660,0.0015151515151515152,0.8452595472335815,0.0009919264120981097,0,0,0,1,0.14285714285714285,0,0,0
3983,the medium blue square is positioned above a medium purple square,left of a big pink circle is a big yellow square,348,0.0028735632183908046,0.8690102100372314,0.0008396795601584017,0,0,0,1,0.14285714285714285,0,0,0
5273,a big pink triangle can be seen above a big blue octagon,a big green octagon is above a big blue triangle,193,0.0051813471502590676,0.9057064652442932,0.0006044461042620242,0,0,0,4,0.5714285714285714,1,0,0
7979,the small black square is positioned below a medium black hexagon,a small red circle is above a big blue square,471,0.0021231422505307855,0.8605045080184937,0.0008942015701904893,0,0,0,1,0.14285714285714285,0,0,0
1552,a big blue square is left of a medium black square,left of a big pink circle is a big yellow square,99,0.010101010101010102,0.9107725620269775,0.0005719703040085733,0,0,0,3,0.42857142857142855,1,0,0
2220,the small orange square is positioned right of a big purple circle,left of a big pink circle is a big yellow square,17,0.058823529411764705,0.934053897857666,0.0004227311001159251,0,0,0,3,0.42857142857142855,0,1,0
5532,the big red circle is positioned right of a big green diamond,left of a big pink circle is a big yellow square,27,0.037037037037037035,0.9363692998886108,0.0004078899510204792,0,0,0,2,0.2857142857142857,0,0,0
6326,a small black circle can be seen left of a small yellow hexagon,left of a big pink circle is a big yellow square,926,0.0010799136069114472,0.7965007424354553,0.0013044821098446846,0,0,0,1,0.14285714285714285,1,0,0
4669,a medium blue triangle is left of a big orange triangle,left of a big pink circle is a big yellow square,256,0.00390625,0.8944117426872253,0.0006768485181964934,0,0,0,2,0.2857142857142857,1,0,0
3043,a big purple diamond can be seen above a medium red circle,below a big green triangle is a big red diamond,102,0.00980392156862745,0.9167811870574951,0.0005334541783668101,0,0,0,2,0.2857142857142857,0,0,0
8479,a medium pink triangle is right of a small purple circle,left of a big pink circle is a big yellow square,428,0.002336448598130841,0.8785669803619385,0.0007784172776155174,0,0,0,1,0.14285714285714285,0,0,0
7734,a medium yellow square can be seen left of a medium purple triangle,left of a big pink circle is a big yellow square,545,0.001834862385321101,0.8553159236907959,0.0009274629992432892,0,0,0,3,0.42857142857142855,1,0,0
1419,a big red triangle can be seen right of a big pink square,left of a big pink circle is a big yellow square,61,0.01639344262295082,0.9250361919403076,0.0004805382923223078,0,0,0,3,0.42857142857142855,0,0,0
6866,the small red diamond is positioned left of a medium orange diamond,left of a big pink circle is a big yellow square,482,0.002074688796680498,0.8680639863014221,0.0008457435760647058,0,0,0,1,0.14285714285714285,1,0,0
4576,a big purple circle can be seen left of a small purple square,left of a big pink circle is a big yellow square,162,0.006172839506172839,0.9028526544570923,0.0006227394915185869,0,0,0,2,0.2857142857142857,1,0,0
9050,a small pink square is above a big yellow triangle,left of a big pink circle is a big yellow square,27,0.037037037037037035,0.932924211025238,0.00042997373384423554,0,0,0,2,0.2857142857142857,0,0,0
7569,right of a small green hexagon is a medium blue square,left of a big pink circle is a big yellow square,596,0.0016778523489932886,0.8449147939682007,0.0009941363241523504,0,0,0,1,0.14285714285714285,0,0,0
7759,the medium yellow diamond is positioned below a big pink octagon,a big green octagon is above a big blue triangle,613,0.0016313213703099511,0.8472942113876343,0.00097888323944062,0,0,0,1,0.14285714285714285,0,0,0
8724,the medium orange octagon is positioned right of a big pink octagon,a big green octagon is above a big blue triangle,696,0.0014367816091954023,0.8456977009773254,0.0009891176596283913,0,0,0,2,0.2857142857142857,0,0,0
5861,the big pink triangle is positioned left of a medium pink hexagon,left of a big pink circle is a big yellow square,374,0.00267379679144385,0.8801189661026001,0.0007684682495892048,0,0,0,3,0.42857142857142855,1,0,0
8275,a medium yellow diamond is left of a medium blue hexagon,a big green octagon is above a big blue triangle,699,0.001430615164520744,0.8438773155212402,0.0010007867822423577,0,0,0,1,0.14285714285714285,0,0,0
2574,a medium pink octagon can be seen below a big blue square,left of a big pink circle is a big yellow square,565,0.0017699115044247787,0.8515799045562744,0.0009514106786809862,0,0,0,1,0.14285714285714285,0,0,0
944,a small green circle can be seen above a big black triangle,a small red circle is above a big blue square,119,0.008403361344537815,0.9126905202865601,0.0005596763221547008,0,0,0,4,0.5714285714285714,1,0,0
7390,the medium purple circle is positioned left of a small pink triangle,left of a big pink circle is a big yellow square,549,0.0018214936247723133,0.8651174306869507,0.0008646325441077352,0,0,0,2,0.2857142857142857,1,0,0
3085,the medium red diamond is positioned right of a medium red triangle,below a big green triangle is a big red diamond,608,0.001644736842105263,0.8407471179962158,0.0010208520106971264,0,0,0,3,0.42857142857142855,0,1,0
5585,right of a big orange hexagon is a medium green triangle,left of a big pink circle is a big yellow square,515,0.001941747572815534,0.8671833872795105,0.0008513888460583985,0,0,0,1,0.14285714285714285,0,0,0
4781,left of a big orange diamond is a medium red diamond,below a big green triangle is a big red diamond,338,0.0029585798816568047,0.8768670558929443,0.0007893142756074667,0,0,0,3,0.42857142857142855,0,0,0
3318,a medium purple hexagon can be seen above a small black octagon,a big purple hexagon is right of a small red square,942,0.0010615711252653928,0.812430739402771,0.0012023667804896832,0,0,0,3,0.42857142857142855,0,0,0
6221,the small pink circle is positioned right of a big yellow octagon,left of a big pink circle is a big yellow square,252,0.003968253968253968,0.8987983465194702,0.0006487287464551628,0,0,0,1,0.14285714285714285,0,0,0
5770,below a big pink hexagon is a medium orange diamond,a big green octagon is above a big blue triangle,502,0.00199203187250996,0.8627399206161499,0.0008798714261502028,0,0,0,1,0.14285714285714285,0,0,0
3274,a small yellow circle is left of a small green circle,a big yellow square is above a small red triangle,678,0.0014749262536873156,0.8470051288604736,0.0009807359892874956,0,0,0,2,0.2857142857142857,0,0,0
3090,a small green hexagon can be seen left of a medium purple square,left of a big pink circle is a big yellow square,778,0.0012853470437017994,0.8085676431655884,0.0012271306477487087,0,0,0,1,0.14285714285714285,1,0,0
6562,a small purple square is right of a medium orange hexagon,left of a big pink circle is a big yellow square,555,0.0018018018018018018,0.8523460030555725,0.0009464996983297169,0,0,0,1,0.14285714285714285,0,0,0
6488,the big pink octagon is positioned right of a big red square,left of a big pink circle is a big yellow square,2,0.5,0.9445018768310547,0.00035575759829953313,0,1,0,2,0.2857142857142857,0,0,0
2384,below a medium pink octagon is a big black square,left of a big pink circle is a big yellow square,224,0.004464285714285714,0.891825258731842,0.0006934274570085108,0,0,0,3,0.42857142857142855,0,0,0
1963,a medium pink square is right of a small pink octagon,left of a big pink circle is a big yellow square,620,0.0016129032258064516,0.8496463894844055,0.0009638048941269517,0,0,0,2,0.2857142857142857,0,0,0
4257,the medium black octagon is positioned above a small purple diamond,left of a big pink circle is a big yellow square,633,0.001579778830963665,0.8517129421234131,0.0009505575872026384,0,0,0,0,0.0,0,0,0
1066,a small orange square is above a medium green hexagon,left of a big pink circle is a big yellow square,497,0.002012072434607646,0.8661774396896362,0.0008578362758271396,0,0,0,1,0.14285714285714285,0,0,0
9551,a big purple hexagon is right of a medium purple circle,a big green octagon is above a big blue triangle,298,0.003355704697986577,0.8912234902381897,0.0006972855189815164,0,0,0,1,0.14285714285714285,0,0,0
2424,a medium green square is right of a small green triangle,left of a big pink circle is a big yellow square,295,0.003389830508474576,0.8802809715270996,0.0007674299413338304,0,0,0,1,0.14285714285714285,0,0,0
6251,a small green hexagon is right of a big red square,left of a big pink circle is a big yellow square,54,0.018518518518518517,0.921286940574646,0.0005045718280598521,0,0,0,1,0.14285714285714285,0,0,0
1281,a small green circle can be seen below a small orange hexagon,a big yellow square is above a small red triangle,881,0.0011350737797956867,0.8083930015563965,0.0012282502138987184,0,0,0,1,0.14285714285714285,0,0,0
1700,the medium yellow hexagon is positioned below a small blue circle,a big yellow square is above a small red triangle,868,0.001152073732718894,0.8097356557846069,0.0012196438619866967,0,0,0,2,0.2857142857142857,0,0,0
3207,above a big blue octagon is a small blue circle,left of a big pink circle is a big yellow square,178,0.0056179775280898875,0.9065420627593994,0.0005990885547362268,0,0,0,1,0.14285714285714285,0,0,0
4894,a small orange octagon is right of a big purple diamond,left of a big pink circle is a big yellow square,239,0.0041841004184100415,0.8960886001586914,0.0006660991348326206,0,0,0,1,0.14285714285714285,0,0,0
162,the small purple octagon is positioned below a big blue octagon,a big green octagon is above a big blue triangle,632,0.0015822784810126582,0.8584069609642029,0.0009076482383534312,0,0,0,3,0.42857142857142855,0,0,0
8234,the medium pink hexagon is positioned below a small red square,left of a big pink circle is a big yellow square,699,0.001430615164520744,0.8306708931922913,0.001085443189367652,0,0,0,0,0.0,0,0,0
1423,a big yellow circle can be seen left of a small black triangle,a small red circle is above a big blue square,291,0.003436426116838488,0.8911299109458923,0.0006978858727961779,0,0,0,1,0.14285714285714285,0,0,0
5695,below a medium purple circle is a small pink square,a small red circle is above a big blue square,525,0.0019047619047619048,0.8553605675697327,0.0009271757444366813,0,0,0,1,0.14285714285714285,0,0,0
2849,the big green diamond is positioned above a small blue triangle,a big black triangle is above a medium pink diamond,25,0.04,0.9354575872421265,0.00041373365093022585,0,0,0,2,0.2857142857142857,1,0,0
4497,left of a big green hexagon is a big orange octagon,a big green octagon is above a big blue triangle,633,0.001579778830963665,0.848644495010376,0.0009702280513010919,0,0,0,3,0.42857142857142855,0,0,0
1051,a medium black octagon can be seen above a small black triangle,left of a big pink circle is a big yellow square,841,0.0011890606420927466,0.8188364505767822,0.0011613046517595649,0,0,0,0,0.0,0,0,0
1147,left of a big red octagon is a small black octagon,a big pink square is left of a big red octagon,886,0.001128668171557562,0.8075981736183167,0.0012333451304584742,0,0,0,4,0.5714285714285714,1,0,0
6752,a big black circle is below a small green hexagon,a small red circle is above a big blue square,298,0.003355704697986577,0.885431706905365,0.0007344120531342924,0,0,0,1,0.14285714285714285,0,0,0
2665,left of a big green diamond is a small red square,left of a big pink circle is a big yellow square,22,0.045454545454545456,0.93507981300354,0.0004161552351433784,0,0,0,3,0.42857142857142855,1,0,0
3624,a medium yellow triangle can be seen left of a small red square,left of a big pink circle is a big yellow square,569,0.0017574692442882249,0.8465354442596436,0.000983747304417193,0,0,0,2,0.2857142857142857,1,0,0
3054,the small yellow hexagon is positioned left of a medium orange octagon,a big green octagon is above a big blue triangle,985,0.0010152284263959391,0.7754104137420654,0.0014396767364814878,0,0,0,0,0.0,0,0,0
1559,a medium yellow triangle is below a small pink square,left of a big pink circle is a big yellow square,739,0.0013531799729364006,0.8241773843765259,0.0011270690010860562,0,0,0,2,0.2857142857142857,0,0,0
6475,the small orange circle is positioned left of a big black diamond,left of a big pink circle is a big yellow square,115,0.008695652173913044,0.9172313213348389,0.0005305687664076686,0,0,0,2,0.2857142857142857,1,0,0
1292,a small red octagon can be seen below a medium green octagon,a big green octagon is above a big blue triangle,992,0.0010080645161290322,0.746660053730011,0.0016239738324657083,0,0,0,1,0.14285714285714285,0,0,0
